Name,Address,Detail URL,Phone,Website,Email
"Green Valley Academy","190 Harwood Ave S unit 3,5, Ajax, ON L1S 2H6","https://www.google.com/maps/place/Green+Valley+Academy/data=!4m7!3m6!1s0x89d4dfbf23a083b9:0x19f2bde4050cee2d!8m2!3d43.8486927!4d-79.022214!16s%2Fg%2F11xf5s6q89!19sChIJuYOgI7_f1IkRLe4MBeS98hk?authuser=0&hl=en&rclk=1","(416) 858-5639","https://greenvalleyacademy.ca","info@GreenValleyAcademy.ca"
"Cora GRID","420 Wes Graham Way, Waterloo, ON N2L 0A7","https://www.google.com/maps/place/Cora+GRID/data=!4m7!3m6!1s0x882bf1bad39aa923:0xa0173d4b41764aa7!8m2!3d43.4809938!4d-80.5466394!16s%2Fg%2F11xcjxqnd3!19sChIJI6ma07rxK4gRp0p2QUs9F6A?authuser=0&hl=en&rclk=1","(519) 570-2672","https://coragroup.com","info@coragroup.com"
"Affinity Conference Centre","30 Fen Ridge Ct, Brantford, ON N3V 1G2","https://www.google.com/maps/place/Affinity+Conference+Centre/data=!4m7!3m6!1s0x882c6ec663d08089:0xc93948eee2fdb24e!8m2!3d43.16481!4d-80.33857!16s%2Fg%2F11qv0blgkf!19sChIJiYDQY8ZuLIgRTrL94u5IOck?authuser=0&hl=en&rclk=1","(519) 720-2771","https://affinityconferencecentre.com","events@bawagroup.ca"
"Wellspace Counselling Collective","108 Charing Cross St Main Floor, Brantford, ON N3R 2H9","https://www.google.com/maps/place/Wellspace+Counselling+Collective/data=!4m7!3m6!1s0x882c65d5d207bd8f:0x64455905daa958ec!8m2!3d43.1592804!4d-80.2654491!16s%2Fg%2F11xs8_pv1q!19sChIJj70H0tVlLIgR7Fip2gVZRWQ?authuser=0&hl=en&rclk=1","(519) 752-3653","https://wellspacecollective.ca","user@domain.com"
"CoLAB Offices","31 Mechanic St, Paris, ON N3L 1K1","https://www.google.com/maps/place/CoLAB+Offices/data=!4m7!3m6!1s0x882c6c3454255555:0xf258829c6fc2da18!8m2!3d43.1918938!4d-80.3850456!16s%2Fg%2F11hzpc2lc1!19sChIJVVUlVDRsLIgRGNrCb5yCWPI?authuser=0&hl=en&rclk=1","(519) 222-5328","https://colaboffices.ca","admin@colaboffices.ca"
"AtlasPo Best","253 St George St, Brantford, ON N3R 1W8","https://www.google.com/maps/place/AtlasPo+Best/data=!4m7!3m6!1s0x882c6f005496f8f9:0x80c610fe3cd6025c!8m2!3d43.1653141!4d-80.2823127!16s%2Fg%2F11lmkbn693!19sChIJ-fiWVABvLIgRXALWPP4QxoA?authuser=0&hl=en&rclk=1","","",""
"Beltone Brantford","198 Grand St, Brantford, ON N3R 4C3","https://www.google.com/maps/place/Beltone+Brantford/data=!4m7!3m6!1s0x882c65007002133f:0xde161e9a66f1abb6!8m2!3d43.1604505!4d-80.2636902!16s%2Fg%2F11w9z9crz0!19sChIJPxMCcABlLIgRtqvxZpoeFt4?authuser=0&hl=en&rclk=1","","",""
"RCity Coworking Space","175 Lynden Rd Unit B-1, Brantford, ON N3R 8A7","https://www.google.com/maps/place/RCity+Coworking+Space/data=!4m7!3m6!1s0x882c660e9b5c6469:0xb35aff4ce7cafbaf!8m2!3d43.1752158!4d-80.233505!16s%2Fg%2F11cjtq6fvj!19sChIJaWRcmw5mLIgRr_vK50z_WrM?authuser=0&hl=en&rclk=1","(226) 401-3581","https://rcitycoworking.com",""
"My Valley Workshop","44 Holme St, Brantford, ON N3T 4Z7","https://www.google.com/maps/place/My+Valley+Workshop/data=!4m7!3m6!1s0x882c68ae0834cd77:0x13a76b0ed9d9402a!8m2!3d43.1427977!4d-80.2870661!16s%2Fg%2F11g8bc7xb8!19sChIJd800CK5oLIgRKkDZ2Q5rpxM?authuser=0&hl=en&rclk=1","(519) 304-9333","",""
"Pickering Office Complex","1305 Pickering Pkwy, Pickering, ON L1V 3P2","https://www.google.com/maps/place/Pickering+Office+Complex/data=!4m7!3m6!1s0x89d4deddf509ea81:0x2a0b7db5bfb344a3!8m2!3d43.8331489!4d-79.0882873!16s%2Fg%2F11h_6hqqpd!19sChIJgeoJ9d3e1IkRo0Szv7V9Cyo?authuser=0&hl=en&rclk=1","","https://pickering.ca","customercare@pickering.ca"
"Ajax Business Centre","274 MacKenzie Ave, Ajax, ON L1S 2E9","https://www.google.com/maps/place/Ajax+Business+Centre/data=!4m7!3m6!1s0x89d4dfd0044ced13:0xc7da363182d9b69e!8m2!3d43.8431046!4d-79.0293216!16s%2Fg%2F11c6vwh8l7!19sChIJE-1MBNDf1IkRnrbZgjE22sc?authuser=0&hl=en&rclk=1","(905) 686-7000","https://ajaxbusinesscentre.com","impallari@gmail.com"
"Lended Office Spaces","720 Sheppard Ave, Pickering, ON L1V 1G5","https://www.google.com/maps/place/Lended+Office+Spaces/data=!4m7!3m6!1s0x89d4d9c8adf846ad:0xd15521f94b1416d4!8m2!3d43.8225998!4d-79.1163513!16s%2Fg%2F11ts48glf8!19sChIJrUb4rcjZ1IkR1BYUS_khVdE?authuser=0&hl=en&rclk=1","(647) 389-5514","https://instagram.com",""
"CollabHive – Coworking & Private Offices in Scarborough","305 Milner Ave #700, Scarborough, ON M1B 3V4","https://www.google.com/maps/place/CollabHive+%E2%80%93+Coworking+%26+Private+Offices+in+Scarborough/data=!4m7!3m6!1s0x89d4d161c4eefbd5:0x19dab53350d1a016!8m2!3d43.7894193!4d-79.236172!16s%2Fg%2F11wmqjncfw!19sChIJ1fvuxGHR1IkRFqDRUDO12hk?authuser=0&hl=en&rclk=1","+1 855-265-4483","https://collabhive.ca","info@collabhive.ca"
"WorkItSpaces","700 Finley Ave Unit 4&5, Ajax, ON L1S 3Z2","https://www.google.com/maps/place/WorkItSpaces/data=!4m7!3m6!1s0x89d4df21aac557f7:0x17a42422b32165d0!8m2!3d43.8303012!4d-79.0266094!16s%2Fg%2F11vp_9sv0p!19sChIJ91fFqiHf1IkR0GUhsyIkpBc?authuser=0&hl=en&rclk=1","","https://workitspaces.ca",""
"Activate Pickering","1899 Brock Rd, Pickering, ON L1V 7C7","https://www.google.com/maps/place/Activate+Pickering/data=!4m7!3m6!1s0x89d4dfea5e92369f:0xa19e1640abcfe7a8!8m2!3d43.8450216!4d-79.0712545!16s%2Fg%2F11yc74qgzy!19sChIJnzaSXurf1IkRqOfPq0AWnqE?authuser=0&hl=en&rclk=1","(289) 482-1662","https://playactivate.com","example@gmail.com"
"Niagara Falls Innovation Hub","4551 Zimmerman Ave, Niagara Falls, ON L2E 2P2","https://www.google.com/maps/place/Niagara+Falls+Innovation+Hub/data=!4m7!3m6!1s0x89d342d678f02ac5:0xafaf61e06afd6a9f!8m2!3d43.1082207!4d-79.0622166!16s%2Fg%2F11fz9j_w6n!19sChIJxSrweNZC04kRn2r9auBhr68?authuser=0&hl=en&rclk=1","(289) 650-1770","https://nfinnovationhub.ca","info@sparkinnovationcanada.ca"
"Naz716 Business Center","6951 Williams Rd Suite A3, Niagara Falls, NY 14304, United States","https://www.google.com/maps/place/Naz716+Business+Center/data=!4m7!3m6!1s0x89d369ad8d5a633b:0xcc327b024cb60028!8m2!3d43.0842431!4d-78.9402401!16s%2Fg%2F11s0kvzmzk!19sChIJO2Naja1p04kRKAC2TAJ7Msw?authuser=0&hl=en&rclk=1","+1 716-531-2075","https://naz716.com","info@naz716.com"
"Peterborough Business Hub","398 McDonnel St Unit# 4, Peterborough, ON K9H 2X4","https://www.google.com/maps/place/Peterborough+Business+Hub/data=!4m7!3m6!1s0x89d58db738ce7337:0xb5e81d89b054d0e4!8m2!3d44.309497!4d-78.3310492!16s%2Fg%2F11ghrd4qch!19sChIJN3POOLeN1YkR5NBUsIkd6LU?authuser=0&hl=en&rclk=1","(705) 243-6423","https://peterboroughbusinesshub.com","info@peterboroughbusinesshub.com"
"Ünicity","420 George St N, Peterborough, ON K9H 3R5","https://www.google.com/maps/place/%C3%9Cnicity/data=!4m7!3m6!1s0x89d58ceb3bc4d961:0xf765172d91ea6305!8m2!3d44.3065076!4d-78.3198098!16s%2Fg%2F11c50b6_sg!19sChIJYdnEO-uM1YkRBWPqkS0XZfc?authuser=0&hl=en&rclk=1","(705) 741-9021","https://unicityongeorge.com","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
"alt space coworking","136 Christina St N, Sarnia, ON N7T 5T8","https://www.google.com/maps/place/alt+space+coworking/data=!4m7!3m6!1s0x88259d954a49f027:0xa3ad5b8ca69cb90e!8m2!3d42.971787!4d-82.407256!16s%2Fg%2F11grc92nq7!19sChIJJ_BJSpWdJYgRDrmcpoxbraM?authuser=0&hl=en&rclk=1","(519) 331-0256","https://altspaceco.work","user@domain.com"
"The Underground","312 Superior Mall, Port Huron, MI 48060, United States","https://www.google.com/maps/place/The+Underground/data=!4m7!3m6!1s0x88259d7f433f0057:0x1ff89135b53c798!8m2!3d42.9778833!4d-82.4251454!16s%2Fg%2F11h26pkz0n!19sChIJVwA_Q3-dJYgRmMdTWxOJ_wE?authuser=0&hl=en&rclk=1","+1 810-937-2003","https://startunderground.com","user@domain.com"
"St Clair Corporate Centre","265 Front St N, Sarnia, ON N7T 7X1","https://www.google.com/maps/place/St+Clair+Corporate+Centre/data=!4m7!3m6!1s0x88259cc3cb429459:0xbde628371c93e99e!8m2!3d42.9755177!4d-82.4075201!16s%2Fg%2F1tmxg5bp!19sChIJWZRCy8OcJYgRnumTHDco5r0?authuser=0&hl=en&rclk=1","(519) 344-8613","https://srcommunities.ca",""
"First Sarnia Place","201 Front St S, Sarnia, ON N7T 7T9","https://www.google.com/maps/place/First+Sarnia+Place/data=!4m7!3m6!1s0x88259cc2fea5fc33:0x6b80ffc14a11d381!8m2!3d42.9736998!4d-82.4077011!16s%2Fg%2F1thzvf0b!19sChIJM_yl_sKcJYgRgdMRSsH_gGs?authuser=0&hl=en&rclk=1","(519) 337-2232","https://firstsarniaplace.ca","info@firstsarniaplace.ca"
"Ontario Works","162 Lochiel St, Sarnia, ON N7T 7W5","https://www.google.com/maps/place/Ontario+Works/data=!4m7!3m6!1s0x88259cc323f87619:0x1344d7f01cd94f7b!8m2!3d42.9736716!4d-82.4067418!16s%2Fg%2F1q665m2f3!19sChIJGXb4I8OcJYgRe0_ZHPDXRBM?authuser=0&hl=en&rclk=1","(519) 344-2062","https://lambtononline.ca","administration@county-lambton.on.ca"
"The Hatch","1220 6th St, Port Huron, MI 48060, United States","https://www.google.com/maps/place/The+Hatch/data=!4m7!3m6!1s0x88259d350bc94d5d:0xc59af9875632be9c!8m2!3d42.9710833!4d-82.4256485!16s%2Fg%2F11j489g_1f!19sChIJXU3JCzWdJYgRnL4yVof5msU?authuser=0&hl=en&rclk=1","","",""
"Access Storage - Sarnia Point Edward","301 Front St, Point Edward, ON N7V 4K4","https://www.google.com/maps/place/Access+Storage+-+Sarnia+Point+Edward/data=!4m7!3m6!1s0x88259cc1666910fd:0x9e42c967bf4d89b2!8m2!3d42.995343!4d-82.4031449!16s%2Fg%2F1tgfx7qt!19sChIJ_RBpZsGcJYgRsolNv2fJQp4?authuser=0&hl=en&rclk=1","(226) 210-0444","https://accessstorage.ca","reservations@accessstorage.ca"
"The Lawrence House Centre For The Arts","127 Christina St S, Sarnia, ON N7T 2M8","https://www.google.com/maps/place/The+Lawrence+House+Centre+For+The+Arts/data=!4m7!3m6!1s0x88259cdd0f8a6843:0xb876f7eb7aa60850!8m2!3d42.9697947!4d-82.4084257!16s%2Fg%2F1tfrbt9h!19sChIJQ2iKD92cJYgRUAimeuv3drg?authuser=0&hl=en&rclk=1","(519) 337-0507","https://lawrencehouse.ca","butterflyrisingyogaandwellness@gmail.com"
"The Gallery Sarnia","150 Christina St N, Sarnia, ON N7T 5T9","https://www.google.com/maps/place/The+Gallery+Sarnia/data=!4m7!3m6!1s0x88259dc292486a25:0x5d52e78e0e4c7e9d!8m2!3d42.9722566!4d-82.4071837!16s%2Fg%2F11xdh15wzn!19sChIJJWpIksKdJYgRnX5MDo7nUl0?authuser=0&hl=en&rclk=1","","https://thegallerysarnia.ca","user@domain.com"
"UPS N' DOWNS","226 Front St N, Sarnia, ON N7T 5S5","https://www.google.com/maps/place/UPS+N%27+DOWNS/data=!4m7!3m6!1s0x88259cc3acc46f71:0x613d55dd43ed5e29!8m2!3d42.9742805!4d-82.407456!16s%2Fg%2F1tg5115c!19sChIJcW_ErMOcJYgRKV7tQ91VPWE?authuser=0&hl=en&rclk=1","(519) 336-0337","https://upsndowns.net","upsndowns@cogeco.net"
"The Kenwick","160 George St Suite 301, Sarnia, ON N7T 7V4","https://www.google.com/maps/place/The+Kenwick/data=!4m7!3m6!1s0x88259cc396fa6309:0x994ec578c2727fcd!8m2!3d42.9747503!4d-82.4055356!16s%2Fg%2F1hc5tx9cc!19sChIJCWP6lsOcJYgRzX9ywnjFTpk?authuser=0&hl=en&rclk=1","(519) 339-0179","https://milldonliving.com","info@milldonliving.com"
"The Inn Of The Good Shepherd","115 John St, Sarnia, ON N7T 2Z1","https://www.google.com/maps/place/The+Inn+Of+The+Good+Shepherd/data=!4m7!3m6!1s0x8825832fd763f25f:0x18731f81ab529db8!8m2!3d42.9638621!4d-82.4032274!16s%2Fg%2F1tdwl3st!19sChIJX_Jj1y-DJYgRuJ1Sq4Efcxg?authuser=0&hl=en&rclk=1","(519) 344-1746","https://theinnsarnia.ca",""
"Love Buzz Coffee","333 Wellington St, Sarnia, ON N7T 1H4","https://www.google.com/maps/place/Love+Buzz+Coffee/data=!4m7!3m6!1s0x88259dd9e44e40ff:0x3642dc480f32506a!8m2!3d42.9684074!4d-82.3986556!16s%2Fg%2F11xh8sqljh!19sChIJ_0BO5NmdJYgRalAyD0jcQjY?authuser=0&hl=en&rclk=1","","",""
"Backhome Coffee Roaster","112 Christina St S, Sarnia, ON N7T 2M6","https://www.google.com/maps/place/Backhome+Coffee+Roaster/data=!4m7!3m6!1s0x882581c45ff25021:0xc095cb8a993791ed!8m2!3d42.9703219!4d-82.4077459!16s%2Fg%2F11fqxz1csp!19sChIJIVDyX8SBJYgR7ZE3mYrLlcA?authuser=0&hl=en&rclk=1","(250) 644-1946","https://backhomecoffee.com","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
"Diversity Ed","155 Bright St, Sarnia, ON N7T 4E8","https://www.google.com/maps/place/Diversity+Ed/data=!4m7!3m6!1s0x88259d63b438881f:0xb2bd42712c090d83!8m2!3d42.9733927!4d-82.3978545!16s%2Fg%2F11pdw7gqrr!19sChIJH4g4tGOdJYgRgw0JLHFCvbI?authuser=0&hl=en&rclk=1","(548) 997-5428","https://diversityed.ca","filler@godaddy.com"
"Sarnia Service Canada Centre","529 Exmouth St, Sarnia, ON N7T 5P6","https://www.google.com/maps/place/Sarnia+Service+Canada+Centre/data=!4m7!3m6!1s0x8825834c7bef3e2d:0x7cd44e3861bea61c!8m2!3d42.9849641!4d-82.3856057!16s%2Fg%2F1hdz59tmf!19sChIJLT7ve0yDJYgRHKa-YThO1Hw?authuser=0&hl=en&rclk=1","+1 800-622-6232","https://servicecanada.gc.ca","test@test.com"
"Regal Tower Apartments - Sarnia - Skyline Living","880 Colborne Rd, Sarnia, ON N7V 3K1","https://www.google.com/maps/place/Regal+Tower+Apartments+-+Sarnia+-+Skyline+Living/data=!4m7!3m6!1s0x88259cb2b344d3cd:0x3507c82c12de576a!8m2!3d42.9883677!4d-82.3884112!16s%2Fg%2F1tks6ymk!19sChIJzdNEs7KcJYgRalfeEizIBzU?authuser=0&hl=en&rclk=1","(226) 776-9981","https://skylineliving.ca","customerservice@skylineliving.ca"
"Mutual Property Management Services - Apartments For Rent","515 London Rd, Sarnia, ON N7T 4X4","https://www.google.com/maps/place/Mutual+Property+Management+Services+-+Apartments+For+Rent/data=!4m7!3m6!1s0x882583350fe50ac7:0x138cf88c0ac9ab61!8m2!3d42.9777364!4d-82.3867772!16s%2Fg%2F1v75sjm2!19sChIJxwrlDzWDJYgRYavJCoz4jBM?authuser=0&hl=en&rclk=1","(519) 339-9739","https://rentsarnia.com","rentals@mutualproperty.ca"
"The Painted Cat","137 Christina St N, Sarnia, ON N7T 5T8","https://www.google.com/maps/place/The+Painted+Cat/data=!4m7!3m6!1s0x88259cc2e2d6ab25:0x9fd4e1a0aedca03e!8m2!3d42.9718146!4d-82.4076488!16s%2Fg%2F11f1lynbqt!19sChIJJavW4sKcJYgRPqDcrqDh1J8?authuser=0&hl=en&rclk=1","(519) 384-5069","https://thepaintedcat.ca","cat@thepaintedcat.ca"
"downtown sarnia","117 Christina St N, Sarnia, ON N7T 5T7","https://www.google.com/maps/place/downtown+sarnia/data=!4m7!3m6!1s0x88259d488dd1f4cd:0xa8c0000934bc6178!8m2!3d42.9713443!4d-82.4079499!16s%2Fg%2F11lk_7bsj7!19sChIJzfTRjUidJYgReGG8NAkAwKg?authuser=0&hl=en&rclk=1","(519) 384-3454","https://ontariocommercialgroup.ca",""
"Write Haven","","https://www.google.com/maps/place/Write+Haven/data=!4m7!3m6!1s0x88259dd75a5a65c9:0x55d3eaaf396cc565!8m2!3d42.9890536!4d-82.4326437!16s%2Fg%2F11qn57mgwh!19sChIJyWVaWtedJYgRZcVsOa_q01U?authuser=0&hl=en&rclk=1","","",""
"OfficeInc!","54 Cedar Pointe Dr #1207, Barrie, ON L4N 5R7","https://www.google.com/maps/place/OfficeInc!/data=!4m7!3m6!1s0x882abd342724ea19:0x7fc5140176101bdb!8m2!3d44.38184!4d-79.7140957!16s%2Fg%2F11f15ngrjn!19sChIJGeokJzS9KogR2xsQdgEUxX8?authuser=0&hl=en&rclk=1","(249) 888-9988","https://growwithofficeinc.com","info@officeinc.ca"
"Framework Studios","317 Saunders Rd unit 2, Barrie, ON L4N 9A3","https://www.google.com/maps/place/Framework+Studios/data=!4m7!3m6!1s0x882abde8305c885d:0x2fd8e0dcc12c511a!8m2!3d44.33469!4d-79.6644!16s%2Fg%2F11sqn64xsx!19sChIJXYhcMOi9KogRGlEswdzg2C8?authuser=0&hl=en&rclk=1","(647) 818-7210","https://frameworkstudios.ca","user@domain.com"
"The Creative Space","110 Dunlop St E, Barrie, ON L4M 1A5","https://www.google.com/maps/place/The+Creative+Space/data=!4m7!3m6!1s0x882aa32e8435551f:0x1825ee5e6a6d9afa!8m2!3d44.3895936!4d-79.6862987!16s%2Fg%2F1tplqyx9!19sChIJH1U1hC6jKogR-pptal7uJRg?authuser=0&hl=en&rclk=1","(705) 812-0689","https://thecreativespace.ca","info@thecreativespace.ca"
"The Millworks Centre for Entrepreneurship","123 March St #202, Sault Ste. Marie, ON P6A 2Z5","https://www.google.com/maps/place/The+Millworks+Centre+for+Entrepreneurship/data=!4m7!3m6!1s0x4d3639c15665945f:0x375bd080eabd4d3f!8m2!3d46.5115267!4d-84.3314285!16s%2Fg%2F11c1j7w711!19sChIJX5RlVsE5Nk0RP0296oDQWzc?authuser=0&hl=en&rclk=1","(705) 251-3500","https://GM69+JC Sault Ste. Marie, Ontario",""
"The Tech Complex","130 Wellington St E, Sault Ste. Marie, ON P6A 2L5","https://www.google.com/maps/place/The+Tech+Complex/data=!4m7!3m6!1s0x4d3639cc44f4e82b:0xf35e585f4110335!8m2!3d46.5180595!4d-84.3360084!16s%2Fg%2F11c581bx2q!19sChIJK-j0RMw5Nk0RNQMR9IXlNQ8?authuser=0&hl=en&rclk=1","","https://GM97+6H Sault Ste. Marie, Ontario",""
"Workiva Sault Ste Marie","405 Queen St E, Sault Ste. Marie, ON P6A 1Z5","https://www.google.com/maps/place/Workiva+Sault+Ste+Marie/data=!4m7!3m6!1s0x4d3638355073a0a5:0x51183def0663774c!8m2!3d46.5118424!4d-84.3337544!16s%2Fg%2F11dyxcshxq!19sChIJpaBzUDU4Nk0RTHdjBu89GFE?authuser=0&hl=en&rclk=1","+1 203-868-0550","https://GM68+PF Sault Ste. Marie, Ontario",""
"Sault Ste Marie Innovation Centre","Level Six, 99 Foster Dr, Sault Ste. Marie, ON P6A 5X6","https://www.google.com/maps/place/Sault+Ste+Marie+Innovation+Centre/data=!4m7!3m6!1s0x4d3647884c6b99f1:0xa4c128641cf901a!8m2!3d46.5065471!4d-84.3340638!16s%2Fg%2F1tjy13q_!19sChIJ8ZlrTIhHNk0RGpDPQYYSTAo?authuser=0&hl=en&rclk=1","(705) 942-7927","https://GM48+J9 Sault Ste. Marie, Ontario",""
"Soo Centre","123 March St, Sault Ste. Marie, ON P6A 2Z5","https://www.google.com/maps/place/Soo+Centre/data=!4m7!3m6!1s0x4d3638355a7d693b:0xa53abf12fac3be2d!8m2!3d46.5114714!4d-84.3314378!16s%2Fg%2F1tj_4wvm!19sChIJO2l9WjU4Nk0RLb7D-hK_OqU?authuser=0&hl=en&rclk=1","(705) 942-1019","https://GM69+HC Sault Ste. Marie, Ontario",""
"Maker North Co. Ltd.","55 Church St, Sault Ste. Marie, ON P6A 7C2","https://www.google.com/maps/place/Maker+North+Co.+Ltd./data=!4m7!3m6!1s0x4d3639a21d6b107b:0xe9dc779df4ff45ab!8m2!3d46.504369!4d-84.3232064!16s%2Fg%2F11gmg7rm7j!19sChIJexBrHaI5Nk0Rq0X_9J133Ok?authuser=0&hl=en&rclk=1","(705) 450-6054","https://GM3G+PP Sault Ste. Marie, Ontario",""
"The Healing Loft","719 Queen St E, Sault Ste. Marie, ON P6A 2A8","https://www.google.com/maps/place/The+Healing+Loft/data=!4m7!3m6!1s0x4d3639276e74039b:0x93baaa12c7e746b0!8m2!3d46.5074772!4d-84.3275762!16s%2Fg%2F11fj7llcyl!19sChIJmwN0bic5Nk0RsEbnxxKqupM?authuser=0&hl=en&rclk=1","(705) 992-3139","https://GM4C+XX Sault Ste. Marie, Ontario",""
"Cambrian Mall","44 Great Northern Rd, Sault Ste. Marie, ON P6B 4Y5","https://www.google.com/maps/place/Cambrian+Mall/data=!4m7!3m6!1s0x4d363825de00b4ff:0x9bc5fc5c0a742f45!8m2!3d46.5234438!4d-84.3176183!16s%2Fg%2F1tcyf2w1!19sChIJ_7QA3iU4Nk0RRS90Clz8xZs?authuser=0&hl=en&rclk=1","(705) 987-0041","https://GMFJ+9X Sault Ste. Marie, Ontario",""
"The Art Hub at Spring","504 Queen St E, Sault Ste. Marie, ON P6A 2A1","https://www.google.com/maps/place/The+Art+Hub+at+Spring/data=!4m7!3m6!1s0x4d3639e4887ed535:0x1435c6fe7fc9b701!8m2!3d46.5101316!4d-84.3309042!16s%2Fg%2F11kpq3gl4f!19sChIJNdV-iOQ5Nk0RAbfJf_7GNRQ?authuser=0&hl=en&rclk=1","(705) 949-0505","https://GM69+3J Sault Ste. Marie, Ontario",""
"The Machine Shop","83 Huron St, Sault Ste. Marie, ON P6A 5P9","https://www.google.com/maps/place/The+Machine+Shop/data=!4m7!3m6!1s0x4d3639c15667ce39:0x4c490f8911aeea5b!8m2!3d46.5162391!4d-84.3496322!16s%2Fg%2F11fyx5kcjx!19sChIJOc5nVsE5Nk0RW-quEYkPSUw?authuser=0&hl=en&rclk=1","(705) 759-9090","https://GM82+F4 Sault Ste. Marie, Ontario",""
"Downtown Association","496 Queen St E, Sault Ste. Marie, ON P6A 1Z8","https://www.google.com/maps/place/Downtown+Association/data=!4m7!3m6!1s0x4d36384aa349932b:0x91637590d0048eeb!8m2!3d46.5104512!4d-84.3313099!16s%2Fg%2F1tkkthly!19sChIJK5NJo0o4Nk0R644E0JB1Y5E?authuser=0&hl=en&rclk=1","(705) 942-2919","https://GM69+5F Sault Ste. Marie, Ontario",""
"Venue","482 Queen St E, Sault Ste. Marie, ON P6A 1Z8","https://www.google.com/maps/place/Venue/data=!4m7!3m6!1s0x4d36393e4ff4d135:0x319b9a883c413b03!8m2!3d46.510702!4d-84.3315928!16s%2Fg%2F11y2_2w04l!19sChIJNdH0Tz45Nk0RAztBPIiamzE?authuser=0&hl=en&rclk=1","","https://GM69+79 Sault Ste. Marie, Ontario",""
"Marconi Multicultural Event Centre","450 Albert St W, Sault Ste. Marie, ON P6A 1C3","https://www.google.com/maps/place/Marconi+Multicultural+Event+Centre/data=!4m7!3m6!1s0x4d3639c296bbdbbd:0xb0e31820a65251b9!8m2!3d46.5206105!4d-84.3517504!16s%2Fg%2F1ts1rw8j!19sChIJvdu7lsI5Nk0RuVFSpiAY47A?authuser=0&hl=en&rclk=1","(705) 942-5556","https://GJCX+67 Sault Ste. Marie, Ontario",""
"Sault Community Career Centre","503 Queen St E, Sault Ste. Marie, ON P6A 2A2","https://www.google.com/maps/place/Sault+Community+Career+Centre/data=!4m7!3m6!1s0x4d36384abc67c17d:0xb2ea1fdc2105fff0!8m2!3d46.510069!4d-84.3312627!16s%2Fg%2F1vhq3bk_!19sChIJfcFnvEo4Nk0R8P8FIdwf6rI?authuser=0&hl=en&rclk=1","(705) 759-0909","https://GM69+2F Sault Ste. Marie, Ontario",""
"Vaultra Storage - Sault Ste. Marie","2196 Queen St E, Sault Ste. Marie, ON P6A 7B5","https://www.google.com/maps/place/Vaultra+Storage+-+Sault+Ste.+Marie/data=!4m7!3m6!1s0x4d3647bf4fd2102f:0xc729353e75030b23!8m2!3d46.5068429!4d-84.260865!16s%2Fg%2F11c2lbnj8p!19sChIJLxDST79HNk0RIwsDdT41Kcc?authuser=0&hl=en&rclk=1","(705) 998-3042","https://GP4Q+PM Sault Ste. Marie, Ontario",""
"Osborn Commons","215 Osborn Blvd, Sault Ste. Marie, MI 49783, United States","https://www.google.com/maps/place/Osborn+Commons/data=!4m7!3m6!1s0x4d363918a125323d:0xf56d2b7e440bd6f8!8m2!3d46.5003969!4d-84.3490523!16s%2Fg%2F11ftgrkrpv!19sChIJPTIloRg5Nk0R-NYLRH4rbfU?authuser=0&hl=en&rclk=1","+1 906-630-1991","https://GM22+59 Sault Ste. Marie, Michigan, USA",""
"Canadian Bushplane Heritage Centre","50 Pim St, Sault Ste. Marie, ON P6A 3G4","https://www.google.com/maps/place/Canadian+Bushplane+Heritage+Centre/data=!4m7!3m6!1s0x4d36384f25d891a7:0xa40df20b4143ba54!8m2!3d46.5049795!4d-84.3246321!16s%2Fm%2F02qpyxs!19sChIJp5HYJU84Nk0RVLpDQQvyDaQ?authuser=0&hl=en&rclk=1","(705) 945-6242","https://GM3G+X4 Sault Ste. Marie, Ontario",""
"Matchbox Cannabis - Sault Ste Marie Dispensary","146 Queen St E, Sault Ste. Marie, ON P6A 1Y5","https://www.google.com/maps/place/Matchbox+Cannabis+-+Sault+Ste+Marie+Dispensary/data=!4m7!3m6!1s0x4d36395a9d6fddd7:0x916fe77fcde43fef!8m2!3d46.5159626!4d-84.3382685!16s%2Fg%2F11pkdtvz2s!19sChIJ191vnVo5Nk0R7z_kzX_nb5E?authuser=0&hl=en&rclk=1","(705) 575-7222","https://GM86+9M Sault Ste. Marie, Ontario",""
"Sault Ste. Marie Economic Development Corporation","99 Foster Dr Level 1, Sault Ste. Marie, ON P6A 5X6","https://www.google.com/maps/place/Sault+Ste.+Marie+Economic+Development+Corporation/data=!4m7!3m6!1s0x4d36384b221bbf43:0x1f7e8f49c47fe478!8m2!3d46.5065301!4d-84.3340048!16s%2Fg%2F1tdndwwr!19sChIJQ78bIks4Nk0ReOR_xEmPfh8?authuser=0&hl=en&rclk=1","(705) 759-5432","https://GM48+J9 Sault Ste. Marie, Ontario",""
"Bird's Eye Outfitters","107 E Portage Ave, Sault Ste. Marie, MI 49783, United States","https://www.google.com/maps/place/Bird%27s+Eye+Outfitters/data=!4m7!3m6!1s0x4d3639af88097a47:0x377b922117fbbde3!8m2!3d46.5002932!4d-84.3455128!16s%2Fg%2F11clyspzfr!19sChIJR3oJiK85Nk0R4737FyGSezc?authuser=0&hl=en&rclk=1","+1 906-259-7121","https://GM23+4Q Sault Ste. Marie, Michigan, USA",""
