Name,Address,Detail URL,Phone,Website,Email
"Rivers Casino & Entertainment Centre","9825 Hardin St, Fort McMurray, AB T9H 4G9","https://www.google.com/maps/place/Rivers+Casino+%26+Entertainment+Centre/data=!4m7!3m6!1s0x53b008b484d18733:0xf2ea953795a451a8!8m2!3d56.7259656!4d-111.3787538!16s%2Fg%2F1tfkkw2q!19sChIJM4fRhLQIsFMRqFGklTeV6vI?authuser=0&hl=en&rclk=1","(780) 790-9739","https://riverscasino.ca","rcevents@gamehost.ca"
"McMurray Manor","119 Charles Ave, Fort McMurray, AB T9H 1R4","https://www.google.com/maps/place/McMurray+Manor/data=!4m7!3m6!1s0x53b008b3b08d69ef:0x13e76c59830f48ff!8m2!3d56.7222641!4d-111.3787776!16s%2Fg%2F1thznl49!19sChIJ72mNsLMIsFMR_0gPg1ls5xM?authuser=0&hl=en&rclk=1","(587) 604-5258","https://bwalk.com",""""""
"The Brick","19 Riedel St #110, Fort McMurray, AB T9H 5P8","https://www.google.com/maps/place/The+Brick/data=!4m7!3m6!1s0x89d4d185709573bd:0xfc987ebaed979735!8m2!3d56.7224318!4d-111.3633867!16s%2Fg%2F1v9gjpfn!19sChIJvXOVcIXR1IkRNZeX7bp-mPw?authuser=0&hl=en&rclk=1","(780) 743-5777","https://thebrick.com","email@example.com"
"The Twisted Body Massage Therapy and Wellness Center","8600 Franklin Ave #615b, Fort McMurray, AB T9H 4G8","https://www.google.com/maps/place/The+Twisted+Body+Massage+Therapy+and+Wellness+Center/data=!4m7!3m6!1s0x53b00fea0e941439:0xa4d1284f97f096a3!8m2!3d56.7205048!4d-111.3609732!16s%2Fg%2F11r_3bpd4n!19sChIJORSUDuoPsFMRo5bwl08o0aQ?authuser=0&hl=en&rclk=1","(587) 723-6605","https://janeapp.com",""""""
"McMurray Métis","441 Sakitawaw Trail, Fort McMurray, AB T9H 0K3","https://www.google.com/maps/place/McMurray+M%C3%A9tis/data=!4m7!3m6!1s0x53b0067072aa76e9:0x959bb5f8f13b8e54!8m2!3d56.6760559!4d-111.352951!16s%2Fg%2F1tfxxq9l!19sChIJ6XaqcnAGsFMRVI478fi1m5U?authuser=0&hl=en&rclk=1","(780) 743-2659","""""",""""""
"Pocket Heart Cafe","10015 Centennial Dr, Fort McMurray, AB T9H 1X8","https://www.google.com/maps/place/Pocket+Heart+Cafe/data=!4m7!3m6!1s0x53b00fac87c620ef:0xd4055a956a3828d0!8m2!3d56.7167694!4d-111.3511083!16s%2Fg%2F11ksq34km8!19sChIJ7yDGh6wPsFMR0Cg4apVaBdQ?authuser=0&hl=en&rclk=1","""""","https://facebook.com",""""""
"MacDonald Island Park","1 C. A. Knight Wy, Fort McMurray, AB T9H 5C5","https://www.google.com/maps/place/MacDonald+Island+Park/data=!4m7!3m6!1s0x53b00f331315284d:0xf12da398885b03a3!8m2!3d56.7377052!4d-111.3830871!16s%2Fg%2F1tqf___g!19sChIJTSgVEzMPsFMRowNbiJijLfE?authuser=0&hl=en&rclk=1","(780) 791-0070","https://macdonaldisland.ca","user@domain.com"
"Rent Northview Fort McMurray","117 Stroud Bay, Fort McMurray, AB T9H 2J9","https://www.google.com/maps/place/Rent+Northview+Fort+McMurray/data=!4m7!3m6!1s0x53b00f4ce6285649:0xf02385163ea95a87!8m2!3d56.7302018!4d-111.4521897!16s%2Fg%2F11fy28f4vm!19sChIJSVYo5kwPsFMRh1qpPhaFI_A?authuser=0&hl=en&rclk=1","(780) 790-0806","https://rentnorthview.com","info@nvreit.ca"
"Plantlife Cannabis Fort McMurray Stoneycreek","108 Riverstone Ridge #106, Fort McMurray, AB T9K 1S6","https://www.google.com/maps/place/Plantlife+Cannabis+Fort+McMurray+Stoneycreek/data=!4m7!3m6!1s0x53b00912136a2dcd:0x48403036b5a35db7!8m2!3d56.7600612!4d-111.4385603!16s%2Fg%2F11fm4qjw9v!19sChIJzS1qExIJsFMRt12jtTYwQEg?authuser=0&hl=en&rclk=1","(587) 601-1417","https://plantlifecannabis.com","red@2x.png"
"Staples","8544 Manning Ave, Fort McMurray, AB T9H 5G2","https://www.google.com/maps/place/Staples/data=!4m7!3m6!1s0x53b00f519d5662eb:0x5e196e5d25a34504!8m2!3d56.7202707!4d-111.3572217!16s%2Fg%2F1w96gf5r!19sChIJ62JWnVEPsFMRBEWjJV1uGV4?authuser=0&hl=en&rclk=1","(780) 799-8100","https://stores.staples.ca",""""""
"United Way Fort McMurray and Wood Buffalo","1 MacDonald Dr, Fort McMurray, AB T9H 5C5","https://www.google.com/maps/place/United+Way+Fort+McMurray+and+Wood+Buffalo/data=!4m7!3m6!1s0x53b00f32acd3f3cb:0x1a206d05a1e5111d!8m2!3d56.7360278!4d-111.3852604!16s%2Fg%2F11bw4rt5tf!19sChIJy_PTrDIPsFMRHRHloQVtIBo?authuser=0&hl=en&rclk=1","(780) 791-0077","https://fmwbunitedway.com",""""""
"Alberta Precision Laboratories","9521 Franklin Ave, Fort McMurray, AB T9H 3Z7","https://www.google.com/maps/place/Alberta+Precision+Laboratories/data=!4m7!3m6!1s0x53b00f4a9ee68213:0xcb25d2c8b2f16ea1!8m2!3d56.7229301!4d-111.3722827!16s%2Fg%2F11syf9kqb4!19sChIJE4LmnkoPsFMRoW7xssjSJcs?authuser=0&hl=en&rclk=1","(780) 791-1086","https://albertaprecisionlabs.ca",""""""
"Provincial Building","9915 Franklin Ave, Fort McMurray, AB T9H 2K4","https://www.google.com/maps/place/Provincial+Building/data=!4m7!3m6!1s0x53b008b4ff0b9a9b:0x3d41c6ce479db0e!8m2!3d56.7270891!4d-111.3812625!16s%2Fg%2F1tgdn75j!19sChIJm5oL_7QIsFMRDtt55Gwc1AM?authuser=0&hl=en&rclk=1","""""","""""",""""""
"Peter Pond Mall","9713 Hardin St, Fort McMurray, AB T9H 1L2","https://www.google.com/maps/place/Peter+Pond+Mall/data=!4m7!3m6!1s0x53b008b47959f57d:0xa5bc64852c164c49!8m2!3d56.7248622!4d-111.3777049!16s%2Fm%2F04q1nvh!19sChIJffVZebQIsFMRSUwWLIVkvKU?authuser=0&hl=en&rclk=1","(780) 791-4044","https://peterpondmall.com",""""""
"City Furniture & Appliances Fort McMurray","8219 Manning Ave, Fort McMurray, AB T9H 1V8","https://www.google.com/maps/place/City+Furniture+%26+Appliances+Fort+McMurray/data=!4m7!3m6!1s0x53b00fc82a9b48b9:0x353bea9ec2ddbbd8!8m2!3d56.7162744!4d-111.3501607!16s%2Fg%2F11jznxf_0n!19sChIJuUibKsgPsFMR2Lvdwp7qOzU?authuser=0&hl=en&rclk=1","(587) 604-6996","https://cityfurniturecanada.com","mail@cityfurniturecanada.com"
"Fort Mcmurray Home Hardware Building Centre","7925 Franklin Ave, Fort McMurray, AB T9H 2H5","https://www.google.com/maps/place/Fort+Mcmurray+Home+Hardware+Building+Centre/data=!4m7!3m6!1s0x53b005f7f7c7a66f:0xf6b2191bfa0a1b7!8m2!3d56.712202!4d-111.3442297!16s%2Fg%2F1th5j421!19sChIJb6bH9_cFsFMRt6Ggv5Ehaw8?authuser=0&hl=en&rclk=1","(780) 743-2271","https://homehardware.ca",""""""
"Franklin Suites","10300 Franklin Ave, Fort McMurray, AB T9H 4H3","https://www.google.com/maps/place/Franklin+Suites/data=!4m7!3m6!1s0x53b008ca083def39:0x898d37e402abd2f2!8m2!3d56.7309654!4d-111.3889403!16s%2Fg%2F1tfzrltv!19sChIJOe89CMoIsFMR8tKrAuQ3jYk?authuser=0&hl=en&rclk=1","(780) 788-2199","https://franklinfortmcmurray.com","gm@franklinfortmcmurray.com"
"Arokaya Healing Wellness Centre (Arokaya Thai Wellness)","8530 Manning Ave Bay 102, Fort McMurray, AB T9H 5G2","https://www.google.com/maps/place/Arokaya+Healing+Wellness+Centre+%28Arokaya+Thai+Wellness%29/data=!4m7!3m6!1s0x53b00f50ef47aaa5:0xa239d879255a158!8m2!3d56.720252!4d-111.3547219!16s%2Fg%2F1v8j03dy!19sChIJpapH71APsFMRWKFVkoedIwo?authuser=0&hl=en&rclk=1","(780) 799-9515","https://arokaya.ca","email@example.com"
"Refined By Lynn Gosse YMM Microblading","327 Falcon Dr, Fort McMurray, AB T9K 0S2","https://www.google.com/maps/place/Refined+By+Lynn+Gosse+YMM+Microblading/data=!4m7!3m6!1s0x53b0097b8c078759:0x5494360f58c27616!8m2!3d56.7513431!4d-111.4232904!16s%2Fg%2F11f9zz5r77!19sChIJWYcHjHsJsFMRFnbCWA82lFQ?authuser=0&hl=en&rclk=1","(780) 215-7357","https://acuityscheduling.com","blowout@2x.webp"
"Ginger's Bannock House","facebook.com","https://www.google.com/maps/place/Ginger%27s+Bannock+House/data=!4m7!3m6!1s0x436a1002c6581ca3:0xae69a9976bb44e66!8m2!3d54.4983702!4d-115.0011694!16s%2Fg%2F11qb08_r1h!19sChIJoxxYxgIQakMRZk60a5epaa4?authuser=0&hl=en&rclk=1","(780) 554-5789","https://facebook.com",""""""
"Frank Lacroix Arena","155 Beaconwood Rd, Fort McMurray, AB T9H 3R5","https://www.google.com/maps/place/Frank+Lacroix+Arena/data=!4m7!3m6!1s0x53b0060c181e47c3:0xc14700c8082dfb78!8m2!3d56.6941527!4d-111.3599824!16s%2Fg%2F1tcwfnqb!19sChIJw0ceGAwGsFMRePstCMgAR8E?authuser=0&hl=en&rclk=1","(780) 743-7974","https://fmmha.com",""""""
"Fort McMurray Chamber Of Commerce","9912 Franklin Ave #105, Fort McMurray, AB T9H 2K5","https://www.google.com/maps/place/Fort+McMurray+Chamber+Of+Commerce/data=!4m7!3m6!1s0x53b00f4cdbd67d65:0x9338ba655e0840fb!8m2!3d56.7273256!4d-111.3798022!16s%2Fg%2F1tgxhrfw!19sChIJZX3W20wPsFMR-0AIXmW6OJM?authuser=0&hl=en&rclk=1","(780) 743-3100","https://fortmcmurraychamber.ca","accounting@fortmcmurraychamber.ca"
"Nail Lounge YMM Spa Fort McMurray","30 Riedel St #10, Fort McMurray, AB T9H 0C4","https://www.google.com/maps/place/Nail+Lounge+YMM+Spa+Fort+McMurray/data=!4m7!3m6!1s0x53b00f6a95fac429:0x7347ba99a6343b27!8m2!3d56.7243438!4d-111.3628771!16s%2Fg%2F11qwycqgwx!19sChIJKcT6lWoPsFMRJzs0ppm6R3M?authuser=0&hl=en&rclk=1","(780) 838-6133","https://gocheckin.net","contact@fastboy.net"
"Euphoria Beauty Bar","9616 Franklin Ave #104, Fort McMurray, AB T9H 2J9","https://www.google.com/maps/place/Euphoria+Beauty+Bar/data=!4m7!3m6!1s0x53b00f029d350f29:0x9f415c3203b195c6!8m2!3d56.7245854!4d-111.372342!16s%2Fg%2F11sts6hyl_!19sChIJKQ81nQIPsFMRxpWxAzJcQZ8?authuser=0&hl=en&rclk=1","(780) 750-4747","https://euphoriabeautybar.ca","filler@godaddy.com"
"TrueHealth & Infinity Massage Centre","9612 Franklin Ave #142, Fort McMurray, AB T9H 2J9","https://www.google.com/maps/place/TrueHealth+%26+Infinity+Massage+Centre/data=!4m7!3m6!1s0x53b00f8812b33695:0x7c959b1d181e6d86!8m2!3d56.7246759!4d-111.3713254!16s%2Fg%2F11rsvjhwk7!19sChIJlTazEogPsFMRhm0eGB2blXw?authuser=0&hl=en&rclk=1","(780) 792-0111","https://janeapp.com",""""""
"Boreal Therapy Collective","8530 Manning Ave Unit 104, Fort McMurray, AB T9H 5G2","https://www.google.com/maps/place/Boreal+Therapy+Collective/data=!4m7!3m6!1s0x53b00f697dc6e05f:0xcaab30f68134cf1d!8m2!3d56.7204505!4d-111.354146!16s%2Fg%2F11t6gfbrzf!19sChIJX-DGfWkPsFMRHc80gfYwq8o?authuser=0&hl=en&rclk=1","(780) 838-5070","https://janeapp.com",""""""
"Paige Cyr - The Agency North Central Alberta","10014B Franklin Ave, Fort McMurray, AB T9H 2C2","https://www.google.com/maps/place/Paige+Cyr+-+The+Agency+North+Central+Alberta/data=!4m7!3m6!1s0x53b008b411801d1b:0x3275253150591209!8m2!3d56.7285515!4d-111.3827659!16s%2Fg%2F11f03pw9nj!19sChIJGx2AEbQIsFMRCRJZUDEldTI?authuser=0&hl=en&rclk=1","(780) 881-8155","https://thepaigecyrgroup.com","paige.cyr@theagencyre.com"
"Ashley HomeStore","36 Riedel St, Fort McMurray, AB T9H 3E1","https://www.google.com/maps/place/Ashley+HomeStore/data=!4m7!3m6!1s0x53b00f4e70580f21:0x898438919d5c101a!8m2!3d56.724519!4d-111.362987!16s%2Fg%2F11f15k438t!19sChIJIQ9YcE4PsFMRGhBcnZE4hIk?authuser=0&hl=en&rclk=1","(780) 750-0222","https://stores.ashleyhomestore.ca","sasingh+cypress@dufresne.ca"
"FOY Medi Spa","9909 Sutherland St, Fort McMurray, AB T9K 1V3","https://www.google.com/maps/place/FOY+Medi+Spa/data=!4m7!3m6!1s0x53b008c9fecc0001:0x7f4186d598b50eb4!8m2!3d56.7299095!4d-111.3889577!16s%2Fg%2F11vptdj4zs!19sChIJAQDM_skIsFMRtA61mNWGQX8?authuser=0&hl=en&rclk=1","(780) 607-2322","https://foymedispa.ca","foymedispa@gmail.com"
"Brow lovers","6 Nixon St, Fort McMurray, AB T9H 3N1","https://www.google.com/maps/place/Brow+lovers/data=!4m7!3m6!1s0x53b009a2868aa60d:0xf3b94092d35de885!8m2!3d56.7214471!4d-111.3745498!16s%2Fg%2F11x6d56h9h!19sChIJDaaKhqIJsFMRhehd05JAufM?authuser=0&hl=en&rclk=1","(437) 922-7346","https://browlovers.com","vedantbhatiatech@gmail.com"
"The Lore Group - Coldwell Banker United","9905 Sutherland St, Fort McMurray, AB T9H 1V3","https://www.google.com/maps/place/The+Lore+Group+-+Coldwell+Banker+United/data=!4m7!3m6!1s0x53b00f5238e02b65:0x2cd2b5a324ccd37a!8m2!3d56.7297836!4d-111.3892778!16s%2Fg%2F11_txtnl3!19sChIJZSvgOFIPsFMRetPMJKO10iw?authuser=0&hl=en&rclk=1","(780) 370-3325","https://theloregroup.com",""""""
"RONA Fort McMurray","8408 Manning Ave, Fort McMurray, AB T9H 4Y9","https://www.google.com/maps/place/RONA+Fort+McMurray/data=!4m7!3m6!1s0x53b00f512ace86bd:0x49e7d12019c7ba3!8m2!3d56.7188362!4d-111.3543923!16s%2Fg%2F1tcxpbyd!19sChIJvYbOKlEPsFMRo3ucARJ9ngQ?authuser=0&hl=en&rclk=1","(780) 743-4666","https://rona.ca",""""""
"Kurves Beauty Bar","9713 Hardin St, Fort McMurray, AB T9H 1L2","https://www.google.com/maps/place/Kurves+Beauty+Bar/data=!4m7!3m6!1s0x53b0091fff0b7b2f:0xe0ed4c753dbdcb0a!8m2!3d56.7250411!4d-111.3780914!16s%2Fg%2F11np3cxvwl!19sChIJL3sL_x8JsFMRCsu9PXVM7eA?authuser=0&hl=en&rclk=1","(587) 452-6745","https://zenoti.com",""""""
"Wood Buffalo Volunteer Centre","604 Signal Rd, Fort McMurray, AB T9H 4W5","https://www.google.com/maps/place/Wood+Buffalo+Volunteer+Centre/data=!4m7!3m6!1s0x53b008b455f61c5d:0x4dede2e1e9f4899c!8m2!3d56.7290242!4d-111.44967!16s%2Fg%2F11b5wkfg80!19sChIJXRz2VbQIsFMRnIn06eHi7U0?authuser=0&hl=en&rclk=1","(780) 791-9333","https://woodbuffalovolunteers.ca",""""""
"Regional Recreation Corporation of Wood Buffalo","1 MacDonald Dr, Fort McMurray, AB T9H 5C5","https://www.google.com/maps/place/Regional+Recreation+Corporation+of+Wood+Buffalo/data=!4m7!3m6!1s0x53b00f3369ebea65:0x92b2747cb64fffd7!8m2!3d56.7376457!4d-111.3825032!16s%2Fg%2F11hczqf8cq!19sChIJZerraTMPsFMR1_9Ptnx0spI?authuser=0&hl=en&rclk=1","(780) 791-0070","https://rrcwb.ca","user@domain.com"
"Kumon Math and Reading Centre of Fort Mcmurray","10216 Centennial Dr Unit 3, Fort McMurray, AB T9H 1Y5","https://www.google.com/maps/place/Kumon+Math+and+Reading+Centre+of+Fort+Mcmurray/data=!4m7!3m6!1s0x53b009117f3351b1:0x3bfa34e92e72074c!8m2!3d56.718633!4d-111.3496531!16s%2Fg%2F11gdzsph_t!19sChIJsVEzfxEJsFMRTAdyLuk0-js?authuser=0&hl=en&rclk=1","(587) 604-0060","https://kumon.com","Map-Pin-Icon@1x.svg"
"Fort McMurray Vehicle Licensing & Registry","8720 Franklin Ave #121, Fort McMurray, AB T9H 3K8","https://www.google.com/maps/place/Fort+McMurray+Vehicle+Licensing+%26+Registry/data=!4m7!3m6!1s0x53b008b43c52558f:0xfcf5062250d1bbe!8m2!3d56.7216179!4d-111.3640432!16s%2Fg%2F1tk67cd0!19sChIJj1VSPLQIsFMRvhsNJWJQzw8?authuser=0&hl=en&rclk=1","(780) 790-0416","https://fmvl.ca","registryadmin@fmvl.ca"
"ServiceMaster Restore of Fort McMurray","254 Gregoire Dr Unit G, Fort McMurray, AB T9H 4K6","https://www.google.com/maps/place/ServiceMaster+Restore+of+Fort+McMurray/data=!4m7!3m6!1s0x53b007791aebea21:0x802e9aec24a204f9!8m2!3d56.6786407!4d-111.3494155!16s%2Fg%2F11gr63_vbk!19sChIJIerrGnkHsFMR-QSiJOyaLoA?authuser=0&hl=en&rclk=1","(780) 750-0016","https://svmrestore-fortmcmurray.ca","josh.w@svmrestore-fortmcmurray.ca"
"Caribou Flowers Plants & Gifts","8324 Franklin Ave Unit #2, Fort McMurray, AB T9H 4Y9","https://www.google.com/maps/place/Caribou+Flowers+Plants+%26+Gifts/data=!4m7!3m6!1s0x53b00f53d6b1d3a7:0x227124d8389cc786!8m2!3d56.7173422!4d-111.3537831!16s%2Fg%2F1tl_ldfk!19sChIJp9Ox1lMPsFMRhsecONgkcSI?authuser=0&hl=en&rclk=1","(780) 743-2004","https://caribouflowers.com",""""""
"BCMInns Hotels - Downtown Fort McMurray Hotel","8538 Franklin Ave, Fort McMurray, AB T9H 3N7","https://www.google.com/maps/place/BCMInns+Hotels+-+Downtown+Fort+McMurray+Hotel/data=!4m10!3m9!1s0x53b00f5149499689:0xc1d10462bf42bddb!5m2!4m1!1i2!8m2!3d56.7187487!4d-111.3578192!16s%2Fg%2F1tfp2414!19sChIJiZZJSVEPsFMR271Cv2IE0cE?authuser=0&hl=en&rclk=1","(780) 743-5990","https://bcminns.com","staycanadian@bcminns.com"
"MJNI Construction Projects Inc - Drywall Contractors, Fort McMurray","112 Riverstone Ridge #103, Fort McMurray, AB T9K 1S6","https://www.google.com/maps/place/MJNI+Construction+Projects+Inc+-+Drywall+Contractors,+Fort+McMurray/data=!4m7!3m6!1s0x53b00915d2ca8657:0xbe3c387c1f241054!8m2!3d56.7589707!4d-111.43794!16s%2Fg%2F11fll7hmw4!19sChIJV4bK0hUJsFMRVBAkH3w4PL4?authuser=0&hl=en&rclk=1","(780) 714-1777","https://mjniprojects.com",""""""
"Regional Municipality of Wood Buffalo","9909 Franklin Ave, Fort McMurray, AB T9H 2K4","https://www.google.com/maps/place/Regional+Municipality+of+Wood+Buffalo/data=!4m7!3m6!1s0x53b008b4f0f599cb:0x44884dd1834da6f0!8m2!3d56.7268862!4d-111.3810013!16s%2Fg%2F1tdyf9pm!19sChIJy5n18LQIsFMR8KZNg9FNiEQ?authuser=0&hl=en&rclk=1","(780) 743-7000","https://rmwb.ca",""""""
"Surekha's On The Snye","2 Clearwater Dr, Fort McMurray, AB T9H 0J5","https://www.google.com/maps/place/Surekha%27s+On+The+Snye/data=!4m7!3m6!1s0x53b00f1c15ca8ae7:0x9417a18ea9e19fb5!8m2!3d56.7305374!4d-111.36866!16s%2Fg%2F11g06_rrb_!19sChIJ54rKFRwPsFMRtZ_hqY6hF5Q?authuser=0&hl=en&rclk=1","(780) 713-3330","https://surekhasonthesnye.ca","user@domain.com"
"Race Real Estate Inc","296 Clausen Crescent, Fort McMurray, AB T9K 2H6","https://www.google.com/maps/place/Race+Real+Estate+Inc/data=!4m7!3m6!1s0x53b0090fca8347c9:0x8ed05fdef029a5ef!8m2!3d56.749255!4d-111.473979!16s%2Fg%2F1232wrvc9!19sChIJyUeDyg8JsFMR76Up8N5f0I4?authuser=0&hl=en&rclk=1","+1 888-866-8848","https://racerealestate.com","fortmcmurray@racerealestate.com"
"Microtel Inn & Suites by Wyndham Fort McMurray","317 Sakitawaw Trail, Fort McMurray, AB T9H 5E7","https://www.google.com/maps/place/Microtel+Inn+%26+Suites+by+Wyndham+Fort+McMurray/data=!4m10!3m9!1s0x53b00673022b9ee5:0xf97090ff2d936fc9!5m2!4m1!1i2!8m2!3d56.6859321!4d-111.3558208!16s%2Fg%2F11f15cp_p4!19sChIJ5Z4rAnMGsFMRyW-TLf-QcPk?authuser=0&hl=en&rclk=1","(587) 674-0257","https://wyndhamhotels.com","accessibility@wyndham.com"
"McMurray Mediation","9912 Manning Ave #2, Fort McMurray, AB T9H 2B9","https://www.google.com/maps/place/McMurray+Mediation/data=!4m7!3m6!1s0x53b009e0f7625477:0x144ed7b0720e873d!8m2!3d56.7282028!4d-111.3789832!16s%2Fg%2F11hhmr2rsy!19sChIJd1Ri9-AJsFMRPYcOcrDXThQ?authuser=0&hl=en&rclk=1","(780) 713-5411","https://mcmurraymediation.ca","admin@mcmurraymediation.ca"
"“D” Laundromat","16-36 Riedel St, Fort McMurray, AB T9H 0C4","https://www.google.com/maps/place/%E2%80%9CD%E2%80%9D+Laundromat/data=!4m7!3m6!1s0x53b00f4e70580f1f:0xa45962d5e093691e!8m2!3d56.7240638!4d-111.3632507!16s%2Fg%2F11f1m5z0wy!19sChIJHw9YcE4PsFMRHmmT4NViWaQ?authuser=0&hl=en&rclk=1","(780) 792-5208","https://getcoverall.com","service@getcoverall.com"
"Cold Shot Parcel and Bus Services","10016 Marshall St, Fort McMurray, AB T9H 3H9","https://www.google.com/maps/place/Cold+Shot+Parcel+and+Bus+Services/data=!4m7!3m6!1s0x53b0071c6c0ee215:0x4708eb542f608528!8m2!3d56.7149854!4d-111.3462795!16s%2Fg%2F11fl32jpz8!19sChIJFeIObBwHsFMRKIVgL1TrCEc?authuser=0&hl=en&rclk=1","(780) 236-3404","https://coldshotca.com","ashu@coldshot.ca"
"Noah Moving & Cleaning","100A Gordon White Ave, Fort McMurray, AB T9H 5M9","https://www.google.com/maps/place/Noah+Moving+%26+Cleaning/data=!4m7!3m6!1s0x53b008ca51f07405:0x540690162f0fb808!8m2!3d56.72567!4d-111.363145!16s%2Fg%2F11nnv_6nxz!19sChIJBXTwUcoIsFMRCLgPLxaQBlQ?authuser=0&hl=en&rclk=1","(780) 607-2205","https://noahmovingandcleaning.ca","noahmovingcleaning@gmail.com"
"Dermapure Fort McMurray (formerly YMM Cosmetic and Laser Clinic)","9815 Main St, Fort McMurray, AB T9H 1T7","https://www.google.com/maps/place/Dermapure+Fort+McMurray+%28formerly+YMM+Cosmetic+and+Laser+Clinic%29/data=!4m7!3m6!1s0x53b008b43dbc3a87:0x1691ac616b1efb6b!8m2!3d56.7266795!4d-111.38257!16s%2Fg%2F11bwqmqbcq!19sChIJhzq8PbQIsFMRa_sea2GskRY?authuser=0&hl=en&rclk=1","(587) 741-8696","https://dermapure.com",""""""
"Seventy Two Kitchen & Patio","1 C. A. Knight Wy, Fort McMurray, AB T9H 5C5","https://www.google.com/maps/place/Seventy+Two+Kitchen+%26+Patio/data=!4m7!3m6!1s0x53b00f331315284d:0x75da5cee0d33c86f!8m2!3d56.7383765!4d-111.3819402!16s%2Fg%2F1hc2mp20q!19sChIJTSgVEzMPsFMRb8gzDe5c2nU?authuser=0&hl=en&rclk=1","(780) 793-6933","https://seventytwokitchen.ca","user@domain.com"
"Keyano College","8115 Franklin Ave, Fort McMurray, AB T9H 2H7","https://www.google.com/maps/place/Keyano+College/data=!4m7!3m6!1s0x53b005f8505e1841:0x3d32c8cec29925de!8m2!3d56.7129003!4d-111.3500393!16s%2Fm%2F026cx8v!19sChIJQRheUPgFsFMR3iWZws7IMj0?authuser=0&hl=en&rclk=1","(780) 791-4800","https://keyano.ca","studentlife@keyano.ca"
"Alyssa Thomson - The Agency Fort McMurray","10014B Franklin Ave, Fort McMurray, AB T9H 2C2","https://www.google.com/maps/place/Alyssa+Thomson+-+The+Agency+Fort+McMurray/data=!4m7!3m6!1s0x53b00925703bbe53:0xdd33a4330512a4e3!8m2!3d56.7285515!4d-111.3827659!16s%2Fg%2F11rhrmjh8n!19sChIJU747cCUJsFMR46QSBTOkM90?authuser=0&hl=en&rclk=1","(780) 381-3854","https://theagencyfortmcmurray.com","FortMcMurray@TheAgencyRE.com"
"Pomeroy Hotel Fort McMurray","10108 Manning Ave, Fort McMurray, AB T9H 2C3","https://www.google.com/maps/place/Pomeroy+Hotel+Fort+McMurray/data=!4m10!3m9!1s0x53b008ca7f44fead:0x834991140629974b!5m2!4m1!1i2!8m2!3d56.7302405!4d-111.3848891!16s%2Fg%2F11fkds4hs6!19sChIJrf5Ef8oIsFMRS5cpBhSRSYM?authuser=0&hl=en&rclk=1","(780) 788-0504","https://pomeroyhotel.com",""""""
"Sleep Country Canada","112 Riverstone Ridge, Fort McMurray, AB T9K 1S6","https://www.google.com/maps/place/Sleep+Country+Canada/data=!4m7!3m6!1s0x53b0093d05d3c59b:0xf3292ae0f1984a44!8m2!3d56.7588693!4d-111.4384214!16s%2Fg%2F11b87br4wg!19sChIJm8XTBT0JsFMRREqY8eAqKfM?authuser=0&hl=en&rclk=1","(587) 536-7851","https://en.sleepcountry.ca",""""""
"Will Clarke - RE/MAX Fort McMurray","Reserve with Google","https://www.google.com/maps/place/Will+Clarke+-+RE%2FMAX+Fort+McMurray/data=!4m7!3m6!1s0x8a060ce2b0274299:0x85a0710bbd612abf!8m2!3d57.5563552!4d-114.4807668!16s%2Fg%2F11v68l8f2d!19sChIJmUInsOIMBooRvyphvQtxoIU?authuser=0&hl=en&rclk=1","(780) 804-1665","https://williamclarke.fortmcmurray.com",""""""
"Launch Coworking - Southside","1460 Chevrier Blvd #200, Winnipeg, MB R3T 1Y6","https://www.google.com/maps/place/Launch+Coworking+-+Southside/data=!4m7!3m6!1s0x52ea75a4d5183231:0x2e5229309a5ea34e!8m2!3d49.825165!4d-97.169141!16s%2Fg%2F11c5bn7fs8!19sChIJMTIY1aR16lIRTqNemjApUi4?authuser=0&hl=en&rclk=1","(204) 285-9511","https://launchcoworking.ca","hello@launchcoworking.ca"
"Createful Spaces","359 McDermot Ave, Winnipeg, MB R3A 0A6","https://www.google.com/maps/place/Createful+Spaces/data=!4m7!3m6!1s0x52ea71a26333f34b:0x14f1e779a7576143!8m2!3d49.8988158!4d-97.1452989!16s%2Fg%2F11kqlv8k4t!19sChIJS_MzY6Jx6lIRQ2FXp3nn8RQ?authuser=0&hl=en&rclk=1","(431) 557-5529","https://createful.ca","user@domain.com"
"Launch Coworking - Downtown","185 Carlton St #200, Winnipeg, MB R3C 3J1","https://www.google.com/maps/place/Launch+Coworking+-+Downtown/data=!4m7!3m6!1s0x52ea71ad79d14f53:0xf947b08a3c33125!8m2!3d49.8896278!4d-97.1440715!16s%2Fg%2F11vyxwjp21!19sChIJU0_Rea1x6lIRJTHDowh7lA8?authuser=0&hl=en&rclk=1","(204) 285-9511","https://calendly.com","support@calendly.com"
"TableSpace Coworking | Office, Coworking, Meeting & Event Space","196 Osborne St, Winnipeg, MB R3L 1Z3","https://www.google.com/maps/place/TableSpace+Coworking+%7C+Office,+Coworking,+Meeting+%26+Event+Space/data=!4m7!3m6!1s0x52ea77550cf9af55:0x5249da981f9b718a!8m2!3d49.8761145!4d-97.1430384!16s%2Fg%2F11hdwd8tk7!19sChIJVa_5DFV36lIRinGbH5jaSVI?authuser=0&hl=en&rclk=1","(204) 202-3210","https://tablespace.ca","hello@tablespace.ca"
